0,0,1962209889188662395
-1,0,1100011471819032947
0,1,626002283961563377
0,0,-1359577609297180022
-1,-1,-7944289201719620780
-1,0,-5160721536489535729
-1,1,7868251073459893694
0,1,5582903287823052212
1,1,6854870671037790599
-1,-2,3194728279709252734
1,-2,-3135270155309719544
0,-2,-1911924904953451490
